Profil plat :

Chaque échantillon compte pour 0.01 seconds.
  %    cumulatif   auto              auto     total           
temps   seconds   seconds   appels  s/appel  s/appel  nom     
                0.00    0.00   32886/423631      Diagonalization(std::vector<Internal_state, std::allocator<Internal_state> >&, Molecule const&, Field const&, Field const&, FitParams&, Eigen::SelfAdjointEigenSolver<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<double, -1, -1, 0, -1, -1>*, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*) [5]
                0.00    0.00  339822/423631      rates_single_molecule_laser_level(int, double, double&, double&, double&, double*, std::vector<Internal_state, std::allocator<Internal_state> >&, Internal_state&, Internal_state&, std::vector<type_codage_react, std::allocator<type_codage_react> >&, std::vector<double, std::allocator<double> >&, std::vector<Molecule, std::allocator<Molecule> > const&, int, Field const&, Field const&, Laser const&, double, double&, FitParams&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, bool, int, int, int, double) [27]
[233]    0.0    0.00    0.00  423631         operator+(Vecteur3D const&, Vecteur3D const&) [233]
-----------------------------------------------
                0.00    0.00       2/412890      do_reaction(MC_algorithmes, gsl_rng const*, std::vector<double, std::allocator<double> > const&, std::vector<type_codage_react, std::allocator<type_codage_react> > const&, std::vector<Molecule, std::allocator<Molecule> >&, int, std::vector<Laser, std::allocator<Laser> > const&, double, std::basic_ofstream<char, std::char_traits<char> >&, bool, int&, FitParams&) [61]
                0.00    0.00   17220/412890      void evolve_step_Verlet_via_acc<Molecule>(std::vector<Molecule, std::allocator<Molecule> >&, Field const&, Field const&, std::vector<Laser, std::allocator<Laser> > const&, int, double&, double) [49]
                0.00    0.00   21924/412890      rates_molecule(std::vector<Internal_state, std::allocator<Internal_state> >&, std::vector<type_codage_react, std::allocator<type_codage_react> >&, std::vector<double, std::allocator<double> >&, std::vector<Molecule, std::allocator<Molecule> > const&, int, Field const&, Field const&, std::vector<Laser, std::allocator<Laser> > const&, double, double&, FitParams&, Eigen::SelfAdjointEigenSolver<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<double, -1, -1, 0, -1, -1>*, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, bool) [6]
                0.00    0.00   22960/412890      void add_acc_Charged_particles<Molecule>(std::vector<Molecule, std::allocator<Molecule> >&, Vecteur3D*, Field const&, Field const&, int) [51]
                0.00    0.00  350784/412890      Laser::wave_vector() const [236]
[234]    0.0    0.00    0.00  412890         operator*(double, Vecteur3D const&) [234]
-----------------------------------------------
                0.00    0.00   10962/373744      rates_molecule(std::vector<Internal_state, std::allocator<Internal_state> >&, std::vector<type_codage_react, std::allocator<type_codage_react> >&, std::vector<double, std::allocator<double> >&, std::vector<Molecule, std::allocator<Molecule> > const&, int, Field const&, Field const&, std::vector<Laser, std::allocator<Laser> > const&, double, double&, FitParams&, Eigen::SelfAdjointEigenSolver<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<double, -1, -1, 0, -1, -1>*, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, bool) [6]
                0.00    0.00   22960/373744      new_acc(std::vector<Molecule, std::allocator<Molecule> >&, int, Field const&, Field const&, std::vector<Laser, std::allocator<Laser> > const&, double) [50]
                0.00    0.00  339822/373744      Laser::intensity_lab_axis(Vecteur3D const&) const [43]
[235]    0.0    0.00    0.00  373744         operator-(Vecteur3D const&, Vecteur3D const&) [235]
-----------------------------------------------
                0.00    0.00   10962/350784      rates_molecule(std::vector<Internal_state, std::allocator<Internal_state> >&, std::vector<type_codage_react, std::allocator<type_codage_react> >&, std::vector<double, std::allocator<double> >&, std::vector<Molecule, std::allocator<Molecule> > const&, int, Field const&, Field const&, std::vector<Laser, std::allocator<Laser> > const&, double, double&, FitParams&, Eigen::SelfAdjointEigenSolver<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<double, -1, -1, 0, -1, -1>*, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, bool) [6]
                0.00    0.00  339822/350784      rates_single_molecule_laser_level(int, double, double&, double&, double&, double*, std::vector<Internal_state, std::allocator<Internal_state> >&, Internal_state&, Internal_state&, std::vector<type_codage_react, std::allocator<type_codage_react> >&, std::vector<double, std::allocator<double> >&, std::vector<Molecule, std::allocator<Molecule> > const&, int, Field const&, Field const&, Laser const&, double, double&, FitParams&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, bool, int, int, int, double) [27]
[236]    0.0    0.00    0.00  350784         Laser::wave_vector() const [236]
                0.00    0.00  350784/412890      operator*(double, Vecteur3D const&) [234]
-----------------------------------------------
                0.00    0.00    5481/345303      rates_molecule(std::vector<Internal_state, std::allocator<Internal_state> >&, std::vector<type_codage_react, std::allocator<type_codage_react> >&, std::vector<double, std::allocator<double> >&, std::vector<Molecule, std::allocator<Molecule> > const&, int, Field const&, Field const&, std::vector<Laser, std::allocator<Laser> > const&, double, double&, FitParams&, Eigen::SelfAdjointEigenSolver<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<double, -1, -1, 0, -1, -1>*, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, bool) [6]
                0.00    0.00  339822/345303      rates_single_molecule_laser_level(int, double, double&, double&, double&, double*, std::vector<Internal_state, std::allocator<Internal_state> >&, Internal_state&, Internal_state&, std::vector<type_codage_react, std::allocator<type_codage_react> >&, std::vector<double, std::allocator<double> >&, std::vector<Molecule, std::allocator<Molecule> > const&, int, Field const&, Field const&, Laser const&, double, double&, FitParams&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, bool, int, int, int, double) [27]
[237]    0.0    0.00    0.00  345303         Gamma_Level_from_diagonalized_dipole(std::vector<Internal_state, std::allocator<Internal_state> >&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, int) [237]
-----------------------------------------------
                0.00    0.00  339822/339822      Laser::intensity_lab_axis(Vecteur3D const&) const [43]
[238]    0.0    0.00    0.00  339822         rotation_lab_axis(Vecteur3D const&, double, double, double) [238]
-----------------------------------------------
                0.00    0.00  339822/339822      rates_single_molecule_laser_level(int, double, double&, double&, double&, double*, std::vector<Internal_state, std::allocator<Internal_state> >&, Internal_state&, Internal_state&, std::vector<type_codage_react, std::allocator<type_codage_react> >&, std::vector<double, std::allocator<double> >&, std::vector<Molecule, std::allocator<Molecule> > const&, int, Field const&, Field const&, Laser const&, double, double&, FitParams&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, bool, int, int, int, double) [27]
[239]    0.0    0.00    0.00  339822         Laser::intensity_t_nanosecond(double) const [239]
-----------------------------------------------
                0.00    0.00  339822/339822      Laser::intensity_lab_axis(Vecteur3D const&) const [43]
[240]    0.0    0.00    0.00  339822         Laser::intensity_repere_sur_waist(Vecteur3D const&) const [240]
-----------------------------------------------
                0.00    0.00  339822/339822      rates_single_molecule_laser_level(int, double, double&, double&, double&, double*, std::vector<Internal_state, std::allocator<Internal_state> >&, Internal_state&, Internal_state&, std::vector<type_codage_react, std::allocator<type_codage_react> >&, std::vector<double, std::allocator<double> >&, std::vector<Molecule, std::allocator<Molecule> > const&, int, Field const&, Field const&, Laser const&, double, double&, FitParams&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, bool, int, int, int, double) [27]
[241]    0.0    0.00    0.00  339822         operator*(Vecteur3D const&, Vecteur3D const&) [241]
-----------------------------------------------
                0.00    0.00  197316/197316      Diagonalization(std::vector<Internal_state, std::allocator<Internal_state> >&, Molecule const&, Field const&, Field const&, FitParams&, Eigen::SelfAdjointEigenSolver<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<double, -1, -1, 0, -1, -1>*, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*) [5]
[242]    0.0    0.00    0.00  197316         void Eigen::internal::evaluateProductBlockingSizesHeuristic<std::complex<double>, std::complex<double>, 1, long long>(long long&, long long&, long long&, long long) [242]
-----------------------------------------------
                0.00    0.00  197316/197316      Diagonalization(std::vector<Internal_state, std::allocator<Internal_state> >&, Molecule const&, Field const&, Field const&, FitParams&, Eigen::SelfAdjointEigenSolver<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<double, -1, -1, 0, -1, -1>*, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*) [5]
[243]    0.0    0.00    0.00  197316         void Eigen::internal::evaluateProductBlockingSizesHeuristic<std::complex<double>, double, 1, long long>(long long&, long long&, long long&, long long) [243]
                0.00    0.00       1/1           Eigen::internal::queryCacheSizes(int&, int&, int&) [300]
-----------------------------------------------
                0.00    0.00     287/47591       RePaint() [3]
                0.00    0.00   23078/47591       Laser::~Laser() [246]
                0.00    0.00   24226/47591       Laser::~Laser() [249]
[244]    0.0    0.00    0.00   47591         find_reaction(MC_algorithmes, gsl_rng const*, std::vector<double, std::allocator<double> > const&, double&) [244]
                0.00    0.00     287/287         tirage_random_discrete(gsl_rng const*, std::vector<double, std::allocator<double> > const&, int, double&) [268]
-----------------------------------------------
                               32886             void Eigen::internal::tridiagonalization_inplace_selector<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, -1, true>::run<Eigen::Matrix<double, -1, 1, 0, -1, 1>, Eigen::Matrix<double, -1, 1, 0, -1, 1> >(Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<double, -1, 1, 0, -1, 1>&, Eigen::Matrix<double, -1, 1, 0, -1, 1>&, bool) <cycle 1> [12]
[245]    0.0    0.00    0.00   32886         void Eigen::HouseholderSequence<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, Eigen::CwiseUnaryOp<Eigen::internal::scalar_conjugate_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> const>, 1>::evalTo<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >(Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>&) const <cycle 1> [245]
                             1019466             void Eigen::MatrixBase<Eigen::Block<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, -1, -1, false> >::applyHouseholderOnTheLeft<Eigen::Block<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> const, -1, 1, false> >(Eigen::Block<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> const, -1, 1, false> const&, std::complex<double> const&, std::complex<double>*) <cycle 1> [20]
-----------------------------------------------
